"","...1","id_play","Week","game_id","pos_team","def_pos_team","pos_team_score","def_pos_team_score","kicker_player_name","yds_fg","pts_scored","fgm","fga","fg_make_prob","fg_inds","FG_before","play_text","EPA","wpa","half","period","clock.minutes","clock.seconds","down","distance","yards_to_goal","fg_made","play_type"
"826",829,401420789104959488,3,401420789,"Hampton","Norfolk State",17,7,"Axel Perez",24,3,1,1,0.908714578920598,1,0.913854994541018,"Axel Perez 24 Yd Field Goal",0.286219833400896,0.0016692,2,4,4,4,4,7,7,TRUE,"Field Goal Good"
"827",830,401420799103985088,3,401420799,"North Carolina Central","New Hampshire",38,21,"Adrian Olivo",30,3,1,1,0.831930173180296,1,0.850921454850098,"Adrian Olivo 30 Yd Field Goal",0.4956188184808,0.0112746,2,3,1,48,4,10,13,TRUE,"Field Goal Good"
"828",831,401420832102934720,3,401420832,"South Dakota State","Butler",21,7,"Hunter Dustman",55,0,0,1,0.378181426849753,1,0.407714554511961,"Hunter Dustman 55 yd FG MISSED",-1.31105308444025,-0.0017949,1,2,6,52,4,3,38,FALSE,"Field Goal Missed"
"829",832,401420832103936512,3,401420832,"South Dakota State","Butler",31,7,"Hunter Dustman",27,3,1,1,0.873530423694007,1,0.890290136178621,"Hunter Dustman 27 Yd Field Goal",0.25808606048011,0.0069115,2,3,6,34,4,6,10,TRUE,"Field Goal Good"
"830",833,401420832104945600,3,401420832,"Butler","South Dakota State",10,45,"Luka Zurak",33,3,1,1,0.786885522472235,1,0.794443746934284,"Luka Zurak 33 Yd Field Goal",1.11256691540545,0.0002025,2,4,5,38,4,6,16,TRUE,"Field Goal Good"
"831",834,401420847102925312,3,401420847,"Prairie View","Incarnate Word",7,20,"Luis Reyes",32,0,0,1,0.802171025258863,1,0.813798623578603,"Luis Reyes 32 yd FG MISSED",-3.46547021362199,-0.031799,1,2,7,46,4,15,15,FALSE,"Field Goal Missed"
"832",835,4.01420847104e+17,3,401420847,"Incarnate Word","Prairie View",31,7,"Tony Sterner",35,3,1,1,0.755512505868963,1,0.781207290566505,"Tony Sterner 35 Yd Field Goal",0.735227581459662,0.007742,2,3,0,0,4,18,18,TRUE,"Field Goal Good"
"833",836,401420869101914688,3,401420869,"Sam Houston State","Texas A&M-Commerce",0,0,"Seth Morgan",37,0,0,1,0.722965405698557,1,0.749915428882254,"Seth Morgan 37 yd FG MISSED",-2.36784176676569,-0.0630256,1,1,8,52,4,11,20,FALSE,"Field Goal Missed"
"834",837,401420869101974592,3,401420869,"Sam Houston State","Texas A&M-Commerce",3,0,"Seth Morgan",40,3,1,1,0.672158198655559,1,0.699669554481193,"Seth Morgan 40 yd FG GOOD",1.54628500280557,0.0610095,1,1,2,53,4,8,23,TRUE,"Field Goal Good"
"835",838,401420869104886592,3,401420869,"Texas A&M-Commerce","Sam Houston State",10,17,"Emmanuel Adagbon",22,3,1,1,0.927502916506649,1,0.934138829187565,"Emmanuel Adagbon 22 yd FG GOOD",0.276958227347621,0.0040849,2,4,11,33,4,4,5,TRUE,"Field Goal Good"
"836",839,401420869104955328,3,401420869,"Sam Houston State","Texas A&M-Commerce",27,10,"Seth Morgan",46,3,1,1,0.564850075597405,1,0.585361414499779,"Seth Morgan 46 yd FG GOOD",1.79977637924147,0.0089512,2,4,4,46,4,21,29,TRUE,"Field Goal Good"
"837",840,401420878101926976,3,401420878,"Southern Utah","Western Illinois",3,0,"Micah Pettit",27,3,1,1,0.873530423694007,1,0.888294278311223,"Micah Pettit 27 yd FG GOOD",0.432208465810709,0.018237,1,1,7,29,4,7,10,TRUE,"Field Goal Good"
"838",841,401420878102987328,3,401420878,"Western Illinois","Southern Utah",3,10,"Mason Laramie",21,3,1,1,0.935497140534419,1,0.937179312086617,"Mason Laramie 21 yd FG GOOD",0.229306395490451,-0.2504902,1,2,1,26,4,3,4,TRUE,"Field Goal Good"
"839",842,401420881101948032,3,401420881,"Eastern New Mexico","Tarleton State",3,7,"Cooper Hamilton",50,3,1,1,0.484598845866931,1,0.517319964517165,"Cooper Hamilton 50 yd FG GOOD",3.01875934421225,0.0734048,1,1,5,19,4,5,33,TRUE,"Field Goal Good"
"840",843,401420881101984000,3,401420881,"Tarleton State","Eastern New Mexico",10,3,"Wyatt Birdwell",33,3,1,1,0.786885522472235,1,0.808023253326865,"Wyatt Birdwell 33 yd FG GOOD",0.824274682651274,0.0481286,1,1,1,59,4,16,16,TRUE,"Field Goal Good"
"841",844,401420881102984512,3,401420881,"Tarleton State","Eastern New Mexico",24,3,"Wyatt Birdwell",41,0,0,1,0.654842744631629,1,0.664938029213152,"Wyatt Birdwell 41 yd FG MISSED",-2.28663951066289,-0.0066515,1,2,1,54,4,5,24,FALSE,"Field Goal Missed"
"842",845,401420881103876480,3,401420881,"Tarleton State","Eastern New Mexico",27,3,"Wyatt Birdwell",38,3,1,1,0.706259503651492,1,0.740798521009819,"Wyatt Birdwell 38 yd FG GOOD",0.846065383050932,0.0094483,2,3,12,34,4,7,21,TRUE,"Field Goal Good"
"843",846,4.01420881104e+17,3,401420881,"Eastern New Mexico","Tarleton State",6,34,"Cooper Hamilton",28,3,1,1,0.860213325209804,1,0.870475348670862,"Cooper Hamilton 28 yd FG GOOD",0.763184941969418,0.0021714,2,3,0,0,4,8,11,TRUE,"Field Goal Good"
"844",847,401420881104897024,3,401420881,"Tarleton State","Eastern New Mexico",34,6,"Wyatt Birdwell",35,0,0,1,0.755512505868963,1,0.778889956359811,"Wyatt Birdwell 35 yd FG MISSED",-1.56940657919695,0.0013957,2,4,10,29,4,5,18,FALSE,"Field Goal Missed"
"845",848,401420881104975872,3,401420881,"Tarleton State","Eastern New Mexico",41,6,"Wyatt Birdwell",34,0,0,1,0.771338672335057,1,0.7835725160989,"Wyatt Birdwell 34 yd FG MISSED",-1.84999805539014,5.52e-05,2,4,2,40,4,3,17,FALSE,"Field Goal Missed"
"846",849,401421118102904384,3,401421118,"Southeast Missouri State","Nicholls",14,0,"DC Pippin",38,0,0,1,0.706259503651492,1,0.729474041077849,"DC Pippin 38 yd FG MISSED",-1.95147340152644,-0.0116154,1,2,9,55,4,3,21,FALSE,"Field Goal Missed"
"847",850,4.01421118103e+17,3,401421118,"Nicholls","Southeast Missouri State",7,21,"Gavin Lasseigne",40,0,0,1,0.672158198655559,1,0.672158198655559,"Gavin Lasseigne 40 yd FG MISSED",-2.01647459596668,-0.0740251,1,2,0,0,1,10,23,FALSE,"Field Goal Missed"
"848",851,401421118103918080,3,401421118,"Nicholls","Southeast Missouri State",10,28,"Gavin Lasseigne",37,3,1,1,0.722965405698557,1,0.7443613143156,"Gavin Lasseigne 37 yd FG GOOD",1.53810244585822,0.001893,2,3,8,18,4,11,20,TRUE,"Field Goal Good"
"849",852,401421139101997824,3,401421139,"Mercer","The Citadel",0,0,"Devin Folser",42,0,0,1,0.63737112952654,1,0.665053738346134,"Devin Folser 42 yd FG MISSED",-2.3641842384787,-0.0404914,1,1,0,21,4,7,25,FALSE,"Field Goal Missed"
"850",853,4.01421139103e+17,3,401421139,"The Citadel","Mercer",0,0,"Jay Smith",36,0,0,1,0.739389182808909,1,0.739389182808909,"Jay Smith 36 yd FG MISSED",-2.21816754842673,-0.1574209,1,2,0,0,4,11,19,FALSE,"Field Goal Missed"
"851",854,401421139104975808,3,401421139,"Mercer","The Citadel",17,0,"Devin Folser",23,3,1,1,0.91858831898569,1,0.922701378600135,"Devin Folser 23 yd FG GOOD",0.23507121213754,0.0009083,2,4,2,41,4,2,6,TRUE,"Field Goal Good"
"852",855,401421157101865024,3,401421157,"Furman","East Tennessee State",3,0,"Ian Williams",44,3,1,1,0.601806172147826,1,0.636862736660069,"Ian Williams 44 yd FG GOOD",1.90131302886664,0.0919823,1,1,13,49,4,10,27,TRUE,"Field Goal Good"
"853",856,401421157102877696,3,401421157,"Furman","East Tennessee State",6,7,"Ian Williams",43,3,1,1,0.619714572628981,1,0.64469757826607,"Ian Williams 43 yd FG GOOD",1.97167842654535,0.0571691,1,2,12,22,4,8,26,TRUE,"Field Goal Good"
"854",857,401421157102967232,3,401421157,"East Tennessee State","Furman",7,6,"Tyler Keltner",45,0,0,1,0.58355174014756,1,0.598520859631924,"Tyler Keltner 45 yd FG MISSED",-2.14357071847569,-0.0664073,1,2,3,27,4,4,28,FALSE,"Field Goal Missed"
"855",858,401422988102949312,3,401422988,"William & Mary","Lafayette",17,7,"Ethan Chang",28,3,1,1,0.860213325209804,1,0.868628399156727,"Ethan Chang 28 yd FG GOOD",0.4692295969213,0.0208727,1,2,5,6,4,11,11,TRUE,"Field Goal Good"
"856",859,4.01422988103e+17,3,401422988,"Lafayette","William & Mary",7,17,"Jakob Trestik",38,0,0,1,0.706259503651492,1,0.706259503651492,"Jakob Trestik 38 yd FG MISSED",-2.11877851095448,-0.0514333,1,2,0,0,4,17,21,FALSE,"Field Goal Missed"
"857",860,401422988103977472,3,401422988,"William & Mary","Lafayette",27,7,"Ethan Chang",38,3,1,1,0.706259503651492,1,0.736011127104591,"Ethan Chang 38 yd FG GOOD",1.02067006502879,0.0113445,2,3,2,24,4,6,21,TRUE,"Field Goal Good"
"858",861,401422998104965824,3,401422998,"Richmond","Lehigh",30,6,"Jake Larson",34,3,1,1,0.771338672335057,1,0.783613416922725,"Jake Larson 34 yd FG GOOD",0.720529417490032,0.0005369,2,4,3,41,4,2,17,TRUE,"Field Goal Good"
"859",862,4.01423157103e+17,3,401423157,"Kentucky Christian","Morehead State",14,28,"Paul Rodriguez",25,0,0,1,0.897879661726428,1,0.897879661726428,"Paul Rodriguez 25 yd FG BLOCKED blocked by Cooper Krezek  return for no gain to the MorSt 10",-2.69363898517929,-0.0227951,1,2,0,0,4,0,8,FALSE,"Blocked Field Goal"
"860",863,401423413103959680,3,401423413,"Princeton","Stetson",32,14,"Jeffrey Sexton",46,3,1,1,0.564850075597405,1,0.60275260801221,"Jeffrey Sexton 46 Yd Field Goal",1.86887577037794,0.0226984,2,3,4,2,4,15,29,TRUE,"Field Goal Good"
"861",864,401423426101928576,3,401423426,"St Francis (PA)","Wagner",0,0,"Alex Schmoke",31,0,0,1,0.817196105671127,1,0.836905715854515,"Alex Schmoke 31 yd FG MISSED",-3.0098734010458,-0.0862575,1,1,7,13,4,5,14,FALSE,"Field Goal Missed"
"862",865,401423426103936896,3,401423426,"St Francis (PA)","Wagner",17,7,"Alex Schmoke",21,3,1,1,0.935497140534419,1,0.944150197824814,"Alex Schmoke 21 Yd Field Goal",0.155941319297594,0.018456,2,3,6,30,4,3,4,TRUE,"Field Goal Good"
"863",866,401423426104885184,3,401423426,"St Francis (PA)","Wagner",27,7,"Alex Schmoke",21,3,1,1,0.935497140534419,1,0.94293551296386,"Alex Schmoke 21 Yd Field Goal",0.140279166185075,0.0046397,2,4,11,47,4,3,4,TRUE,"Field Goal Good"
"864",867,401423919101918080,3,401423919,"Texas Southern","Southern",0,7,"Richard Garcia III",26,0,0,1,0.886124175272648,1,0.899046617806377,"Richard Garcia III 26 yd FG MISSED",-7.34827623745074,-0.1666702,1,1,8,18,4,8,9,FALSE,"Field Goal Missed"
"865",868,401423919104964928,3,401423919,"Texas Southern","Southern",0,24,"Richard Garcia III",33,3,1,1,0.786885522472235,1,0.794482617705143,"Richard Garcia III 33 yd FG GOOD",0.946258814660583,-0.0016478,2,4,3,50,4,11,16,TRUE,"Field Goal Good"
"866",869,401424394101894592,3,401424394,"Elon","Gardner-Webb",3,0,"Skyler Davis",45,3,1,1,0.58355174014756,1,0.618272118142441,"Skyler Davis 45 Yd Field Goal",2.05993967845843,0.0578534,1,1,10,53,4,10,28,TRUE,"Field Goal Good"
"867",870,401424394101918400,3,401424394,"Gardner-Webb","Elon",3,3,"Jay Billingsley",44,3,1,1,0.601806172147826,1,0.633705928385784,"Jay Billingsley 44 Yd Field Goal",2.03505602629347,0.0744493,1,1,8,15,4,9,27,TRUE,"Field Goal Good"
"868",871,401424394101958272,3,401424394,"Elon","Gardner-Webb",13,3,"Skyler Davis",51,3,1,1,0.463390313952914,1,0.501996905997659,"Skyler Davis 51 Yd Field Goal",2.79145829467094,0.0812202,1,1,4,16,4,23,34,TRUE,"Field Goal Good"
"869",872,401424394103905216,3,401424394,"Elon","Gardner-Webb",20,24,"Skyler Davis",45,0,0,1,0.58355174014756,1,0.616373747015675,"Skyler Davis 45 yd FG MISSED",-2.35522320321335,-0.0666933,2,3,9,47,4,7,28,FALSE,"Field Goal Missed"
"870",873,401424394104869504,3,401424394,"Elon","Gardner-Webb",30,24,"Skyler Davis",41,3,1,1,0.654842744631629,1,0.68100648371809,"Skyler Davis 41 Yd Field Goal",1.60945082767426,0.069545,2,4,13,4,4,8,24,TRUE,"Field Goal Good"
"871",874,401424394104934400,3,401424394,"Elon","Gardner-Webb",30,24,"Skyler Davis",26,0,0,1,0.886124175272648,1,0.894475205965619,"Skyler Davis 26 yd FG MISSED",-3.1157471520175,-0.0722581,2,4,6,55,4,6,9,FALSE,"Field Goal Missed"
"872",875,401424404101989120,3,401424404,"Georgetown","Monmouth",3,14,"Patrick Ryan",28,3,1,1,0.860213325209804,1,0.872937369669867,"Patrick Ryan 28 yd FG GOOD",0.634824223804263,0.0055567,1,1,1,8,4,11,11,TRUE,"Field Goal Good"
"873",876,401424404102904704,3,401424404,"Georgetown","Monmouth",6,21,"Patrick Ryan",38,3,1,1,0.706259503651492,1,0.722721371192422,"Patrick Ryan 38 yd FG GOOD",1.57443665510751,0.042785,1,2,9,52,4,21,21,TRUE,"Field Goal Good"
"874",877,401424404102936384,3,401424404,"Georgetown","Monmouth",6,21,"Patrick Ryan",38,3,1,1,0.706259503651492,1,0.719930323341011,"Patrick Ryan 38 yd FG GOOD",1.44350029307583,-0.032583,1,2,6,35,4,21,21,TRUE,"Field Goal Good"
"875",878,401424404103967488,3,401424404,"Monmouth","Georgetown",28,6,"Vincenzo Rea",29,0,0,1,0.846304110922688,1,0.865385436894492,"Vincenzo Rea 29 yd FG MISSED",-1.91933406255163,0.001225,2,3,3,24,4,9,12,FALSE,"Field Goal Missed"
"876",879,401424404104855872,3,401424404,"Monmouth","Georgetown",31,6,"Vincenzo Rea",40,3,1,1,0.672158198655559,1,0.703697009310637,"Vincenzo Rea 40 yd FG GOOD",1.11684106580748,0.0063257,2,4,14,40,4,8,23,TRUE,"Field Goal Good"
"877",880,401424425101956096,3,401424425,"Fordham","Albany",10,0,"B. Peskin",38,3,1,1,0.706259503651492,1,0.735315129914787,"B. Peskin 38 yd FG GOOD",1.13706317559666,-0.0332195,1,1,4,38,4,4,21,TRUE,"Field Goal Good"
"878",881,401424425102987712,3,401424425,"Albany","Fordham",17,17,"John Opalko",32,3,1,1,0.802171025258863,1,0.806633488350732,"John Opalko 32 Yd Field Goal",0.758362436832527,0.0267236,1,2,1,22,4,15,15,TRUE,"Field Goal Good"
"879",882,401424425103915904,3,401424425,"Fordham","Albany",27,31,"Brandon Peskin",22,3,1,1,0.927502916506649,1,0.936411537842572,"Brandon Peskin 22 Yd Field Goal",0.244558685670064,-0.014238,2,3,8,40,4,4,5,TRUE,"Field Goal Good"
"880",883,401425456102916480,3,401425456,"Sacramento State","Northern Iowa",24,7,"Kyle Sentkowski",29,3,1,1,0.846304110922688,1,0.859368365390909,"Kyle Sentkowski 29 Yd Field Goal",0.475540361576573,0.0144419,1,2,8,34,4,6,12,TRUE,"Field Goal Good"
"881",884,401425456102955392,3,401425456,"Northern Iowa","Sacramento State",7,24,"Matthew Cook",30,0,0,1,0.831930173180296,1,0.840576226602753,"Matthew Cook 30 yd FG MISSED",-4.19563275707606,-0.4569517,1,2,4,45,4,6,13,FALSE,"Field Goal Missed"
"882",885,401425456103958016,3,401425456,"Sacramento State","Northern Iowa",27,14,"Kyle Sentkowski",30,3,1,1,0.831930173180296,1,0.851162635339886,"Kyle Sentkowski 30 Yd Field Goal",0.526659482613505,0.0190678,2,3,4,19,4,4,13,TRUE,"Field Goal Good"
"883",886,401425456104965888,3,401425456,"Sacramento State","Northern Iowa",30,21,"Kyle Sentkowski",38,3,1,1,0.706259503651492,1,0.71906608197613,"Kyle Sentkowski 38 yd FG GOOD",1.1374670564316,0.0172491,2,4,3,40,4,9,21,TRUE,"Field Goal Good"
"884",887,401425514101948992,3,401425514,"Virginia Lynchburg","Delaware State",9,7,"S Fortuna",25,3,1,1,0.897879661726428,1,0.90978651029323,"S Fortuna 25 Yd Field Goal",0.34390697611454,-0.0053091,1,1,5,9,4,8,8,TRUE,"Field Goal Good"
"885",888,401425514102939328,3,401425514,"Delaware State","Virginia Lynchburg",28,9,"Nathan Wilson",36,0,0,1,0.739389182808909,1,0.75658504500044,"Nathan Wilson 36 yd FG MISSED",-2.06054659633029,0.0038404,1,2,6,6,4,5,19,FALSE,"Field Goal Missed"
"886",889,401425514102996672,3,401425514,"Delaware State","Virginia Lynchburg",28,9,"Jonathan Cardoza-Chicas",41,0,0,1,0.654842744631629,1,0.662576186421456,"Jonathan Cardoza-Chicas 41 yd FG MISSED",-1.71952191208266,0.0011952,1,2,0,32,1,10,24,FALSE,"Field Goal Missed"
"887",890,401425514103926528,3,401425514,"Virginia Lynchburg","Delaware State",12,28,"S Fortuna",30,3,1,1,0.831930173180296,1,0.847432147471198,"S Fortuna 30 yd FG GOOD",0.821520427264253,-0.0039262,2,3,7,34,4,4,13,TRUE,"Field Goal Good"
"888",891,401426252102914880,3,401426252,"Howard","Morehouse",0,0,"Aaron Bickerton",43,0,0,1,0.619714572628981,1,0.642024524652272,"Aaron Bickerton 43 yd FG MISSED",-3.96796446506471,-0.0976069,1,2,8,50,4,17,26,FALSE,"Field Goal Missed"
"889",892,401426252103909120,3,401426252,"Howard","Morehouse",3,0,"Aaron Bickerton",30,3,1,1,0.831930173180296,1,0.850822003183305,"Aaron Bickerton 30 yd FG GOOD",0.613136396914824,0.0129525,2,3,9,8,4,12,13,TRUE,"Field Goal Good"
"890",893,401426252104988800,3,401426252,"Morehouse","Howard",0,31,"Olubade Baker",28,0,0,1,0.860213325209804,1,0.863530632535303,"Olubade Baker 28 yd FG MISSED",-2.48708504889103,NA,2,4,1,11,4,10,11,FALSE,"Field Goal Missed"
"891",894,401426333103949312,3,401426333,"Troy","Appalachian State",21,21,"Brooks Buce",32,0,0,1,0.802171025258863,1,0.822507128073696,"Brooks Buce 32 yd FG MISSED",-2.89193946949019,-0.0954779,2,3,5,6,4,15,15,FALSE,"Field Goal Missed"
"892",895,401426333103996992,3,401426333,"Appalachian State","Troy",24,21,"Michael Hughes",23,3,1,1,0.91858831898569,1,0.927686273829944,"Michael Hughes 23 yd FG GOOD",0.264828922222616,0.0084271,2,3,0,29,4,2,6,TRUE,"Field Goal Good"
"893",896,401426555102878912,3,401426555,"UCF","Florida Atlantic",10,14,"Colton Boomer",41,3,1,1,0.654842744631629,1,0.677601887144046,"Colton Boomer 41 yd FG GOOD",1.78766643927043,0.0409655,1,2,12,10,4,5,24,TRUE,"Field Goal Good"
"894",897,401426555103937408,3,401426555,"Florida Atlantic","UCF",14,23,"Morgan Suarez",19,0,0,1,0.949000388466587,1,0.955339964639797,"Morgan Suarez 19 yd FG MISSED",-7.9534327430784,-0.1725186,2,3,6,25,4,2,2,FALSE,"Field Goal Missed"
"895",898,401426555104868416,3,401426555,"UCF","Florida Atlantic",33,14,"Colton Boomer",29,3,1,1,0.846304110922688,1,0.862748583545957,"Colton Boomer 29 Yd Field Goal",0.437478359964893,0.0073559,2,4,13,15,4,5,12,TRUE,"Field Goal Good"
"896",899,401426556101885504,3,401426556,"Clemson","Louisiana Tech",3,0,"B.T. Potter",22,3,1,1,0.927502916506649,1,0.937173199382406,"B.T. Potter 22 yd FG GOOD",0.203501955936865,-0.0153411,1,1,11,44,4,3,5,TRUE,"Field Goal Good"
"897",900,401426556102857408,3,401426556,"Louisiana Tech","Clemson",0,10,"Buck Buchanan",56,0,0,1,0.357502808271336,1,0.387630480950187,"Buck Buchanan 56 yd FG BLOCKED blocked by Payton Page  Barrett Carter return for 13 yds to the LaTch 48 Barrett Carter fumbled, recovered by LaTch Buck Buchanan",-1.4368302479932,0.0816418,1,2,14,25,4,10,39,FALSE,"Blocked Field Goal"
"898",901,401426556102875328,3,401426556,"Louisiana Tech","Clemson",3,10,"Jacob Barnes",35,3,1,1,0.755512505868963,1,0.773683864974843,"Jacob Barnes 35 yd FG GOOD",1.19414729044882,0.0166408,1,2,12,46,4,10,18,TRUE,"Field Goal Good"
"899",902,401426556102906304,3,401426556,"Clemson","Louisiana Tech",13,3,"B.T. Potter",36,3,1,1,0.739389182808909,1,0.759068055416276,"B.T. Potter 36 yd FG GOOD",1.04154349162689,0.0417257,1,2,9,36,4,8,19,TRUE,"Field Goal Good"
"900",903,401426556102968128,3,401426556,"Louisiana Tech","Clemson",6,13,"Jacob Barnes",27,3,1,1,0.873530423694007,1,0.878743830432395,"Jacob Barnes 27 yd FG GOOD",0.477552941524862,0.0013796,1,2,3,18,4,10,10,TRUE,"Field Goal Good"
"901",904,401426558101985024,3,401426558,"North Texas","UNLV",10,9,"Ethan Mooney",31,3,1,1,0.817196105671127,1,0.834358503810571,"Ethan Mooney 31 Yd Field Goal",0.788768062024404,0.1952298,1,1,1,49,4,6,14,TRUE,"Field Goal Good"
"902",905,4.01426558103e+17,3,401426558,"North Texas","UNLV",20,23,"Ethan Mooney",20,3,1,1,0.942636279565224,1,0.942636279565224,"Ethan Mooney 20 Yd Field Goal",0.172091161304329,0.2298884,1,2,0,0,4,2,3,TRUE,"Field Goal Good"
"903",906,401426559101928192,3,401426559,"Rice","Louisiana",3,0,"Christian VanSickle",23,3,1,1,0.91858831898569,1,0.928775651111284,"Christian VanSickle 23 yd FG GOOD",0.248012905180897,0.0101241,1,1,7,17,4,4,6,TRUE,"Field Goal Good"
"904",907,401426559102999424,3,401426559,"Rice","Louisiana",13,14,"Christian VanSickle",31,3,1,1,0.817196105671127,1,0.817196105671127,"Christian VanSickle 31 Yd Field Goal",0.54841168298662,-0.2125827,1,2,0,1,3,10,14,TRUE,"Field Goal Good"
"905",908,401426559103976704,3,401426559,"Louisiana","Rice",14,19,"Preston Stafford",52,0,0,1,0.441981426192982,1,0.475007288217919,"Preston Stafford 52 yd FG MISSED",-1.22308682464282,NA,2,3,2,32,4,11,35,FALSE,"Field Goal Missed"
"906",909,401426560102994880,3,401426560,"Georgia Southern","UAB",7,21,"Michael Lantz",54,0,0,1,0.399229874449276,1,0.407107164956539,"Michael Lantz 54 yd FG MISSED",-1.57059352117072,-0.0216574,1,2,0,50,4,10,37,FALSE,"Field Goal Missed"
"907",910,401426560103886592,3,401426560,"UAB","Georgia Southern",21,7,"Matt Quinn",24,0,0,1,0.908714578920598,1,0.921515966011025,"Matt Quinn 24 yd FG MISSED",-2.34118336319524,-0.019779,2,3,11,33,4,7,7,FALSE,"Field Goal Missed"
"908",911,401426560103964416,3,401426560,"UAB","Georgia Southern",21,7,"Matt Quinn",21,0,0,1,0.935497140534419,1,0.944198716154706,"Matt Quinn 21 yd FG MISSED",-2.6512263087601,-0.0173008,2,3,3,55,4,4,4,FALSE,"Field Goal Missed"
"909",912,401426561101937088,3,401426561,"New Mexico","UTEP",3,0,"Luke Drzewiecki",37,3,1,1,0.722965405698557,1,0.749137828240311,"Luke Drzewiecki 37 yd FG GOOD",1.21081724227928,0.0399124,1,1,6,28,4,6,20,TRUE,"Field Goal Good"
"910",913,401426561101987776,3,401426561,"UTEP","New Mexico",3,10,"Gavin Baechle",46,3,1,1,0.564850075597405,1,0.592375285596839,"Gavin Baechle 46 yd FG GOOD",2.50476357492608,0.0617465,1,1,1,21,4,10,29,TRUE,"Field Goal Good"
"911",914,401426561102964800,3,401426561,"New Mexico","UTEP",17,3,"Luke Drzewiecki",30,0,0,1,0.831930173180296,1,0.841025311247304,"Luke Drzewiecki 30 yd FG MISSED",-2.60686712625377,-0.0250216,1,2,3,51,4,7,13,FALSE,"Field Goal Missed"
"912",915,401426561102999104,3,401426561,"New Mexico","UTEP",20,3,"George Steinkamp",51,3,1,1,0.463390313952914,1,0.463390313952914,"George Steinkamp 51 Yd Field Goal",1.60982905814126,-0.0025656,1,2,0,4,4,7,34,TRUE,"Field Goal Good"
"913",916,401426561104924032,3,401426561,"New Mexico","UTEP",20,3,"Luke Drzewiecki",31,0,0,1,0.817196105671127,1,0.832044630429438,"Luke Drzewiecki 31 yd FG MISSED",-2.39353781567459,-0.0031033,2,4,7,59,4,4,14,FALSE,"Field Goal Missed"
"914",917,401426563101916288,3,401426563,"Indiana","Western Kentucky",3,0,"Charles Campbell",34,3,1,1,0.771338672335057,1,0.794940293317332,"Charles Campbell 34 Yd Field Goal",0.923031920529207,0.0371366,1,1,8,36,4,10,17,TRUE,"Field Goal Good"
